,name,description,longitude,latitude,category,country
548,Aahalbhanjyang,"Aahalbhanjyang is an area that can be reached after traveling 8 kilometers north from the administrative centre of Maijogmai. Located in Maijogmai Rural Municipality-2, Aahalbhanjyang is a centre of attraction for people from all over the world who come to see and research the endangered red panda.
Tourists from various countries reach Aahalbhanjyang via Nepal and India to see red pandas, which are protected in the dense forests of Sandakpur and Maijogmai Rural Municipality.
With the start of tourism promotion through red panda protection, homestays have been established in the Aahalbhanjyang area. The homestay operation has not only increased the income of local residents but also created employment opportunities in the village.",88.0356051027775,26.9424650457958, Scenic View,Nepal
549,Jaubari,"Jaubari tourist area is the confluence of Maijogmai-2 and Sandakpur Rural Municipality-5. October to April is the peak tourist season in Jaubari. From the Indian side, you can reach Bhanjyang via a pitch road and reach Jaubari in 15 minutes from Tumling, attracting many Indian tourists.
Jaubari is an affordable destination, attracting Bengali tourists from West Bengal, India. Rain in the rainy season, misty fog, and heavy snowfall in winter are major attractions in Jaubari. Upon reaching Jaubari, one can also enjoy watching the glaciers.
There are seven homestays operating in Jaubari to accommodate tourists. There are large and well-organized hotels in Tumling near the Indian border Dashagaja. Electricity and telecommunication services are available in Jaubari. At an altitude of 2,900 meters above sea level, it snows in November and January. Jaubari, which is the habitat of red pandas, sees a large presence of native and foreign wildlife conservation workers.
Tourists who come to reach Sandakpur also return from Jaubari because the sunrise view is exceptional here. Not only the view of sunrise and sunset from Ramite hill of Jaubari but also the view of Mount Kanchenjunga captivates everyone. A part of the highest peak, Everest, can also be seen from here. From Jaubari, one can observe Jhapa district and the cities and rivers of India.",88.036602884531,26.9427767833724, Natural Landmark,Nepal
550,Mount Everest,"Reach the highest point on earth or choose to live out your dream by standing at the foot of Mt. Everest (8,848 m).

The Everest region in Nepal is more than just climbing and trekking, it is a life-changing experience and some see it as a journey close to achieving Nirvana. Located in the northeastern province of Nepal, this region is in a world of its own with vast glaciers, icefalls, the highest mountains, deep valleys, precarious settlements, and hardy people challenging the harshest conditions thrown at them by nature in the thin air of high altitude.

Passing through legendary Sherpa villages, the trek is a mix of deep cultural and spiritual experiences and physical challenges that test your strength and endurance. Buddhist lamas, monks and nuns led by Rinpoches (reincarnate at mas) serve the predominantly Sherpa communities from their gompas (monasteries).",86.8536989204586,28.001796251811, Natural Landmark,Nepal
551,Guranse,"One has to travel 14 km on an unpaved road from Nayabazar to reach Guranse, which is between Meghma and Tumling, 1.5 km from Meghma and 6 km from Tumbad. There is a small settlement in the Guranse area, which is the starting point of the famous Jogmai river of Ilam. This settlement serves as a dining and lodging area for tourists trekking in the Himalayan region.
Followers of Buddhism have built a monastery in the Guranse area. There are precious stones in this area. Buddhist script is written in the Tibetan language on these stones. When and who wrote those scripts is a matter of research. The attractive Buddhist script carved on the mountain rocks draws the attention of every tourist. The letters engraved on the large stones are decorated with different colours. Since homestays are operating in the Guranse area, it has become convenient for tourists to stay.",88.0365388467908,26.9429626897431, Scenic View,Nepal
552,Tanglu,"After going uphill for 2 km from Tumling, you reach Tanglu, an area surrounded by nature. Tanglu, in Maijogmai Rural Municipality-2, is at an altitude of 3,700 meters above sea level. Tanglu has gained popularity among thousands of tourists who enjoy the mountain scenery and nature. Anyone who reaches Tanglu will be delighted to take pictures with the snow range in the background.
When the weather is clear, one can see the cities of India, the plains of the Terai, and even the Koshi River of Nepal from here. In the evening, enjoying the view of shimmering Kharsang and Darjeeling, as well as the hill above the Tanglu pond, is something special. There is a guest house on the Indian side in Tanglu, which is located in the Nepal-India border area, while there is a homestay facility in the Nepalese settlement.
Tanglu can be reached after traveling about 16 km from the centre of Maijogmai, Nayabazar. You have to take a rental vehicle to reach here. Because of the dirt roads, the journey is not as fast as expected. In this area too, there is more movement of Indian tourists than domestic tourists.",88.0353683978319,26.9419662041027, Scenic View,Nepal
553,Bajrayogini Mandir,Bajrayogini Mandir.,85.3145357407629,27.6768268666355, Religious Site,Nepal
554,Birat Durbar,"King Birat s Palace is located at Biratnagar-18 in Morang district of Nepal. It lies in the Terai region of eastern Part of Nepal near India-Nepal border. It is one of the unexplored places in Nepal having lots of potential to attract the national and the international tourists. King Birat s palace is said to be built by King Birat.The kingdom of King Birat is said to be spread from DharanVijaypur (366m altitude) in the north to Ganges River (Holy River for the people following hindu religion) in the south. It is said that, during the period of Mahabharat, Pandavas stayed in this place secretly for many years. Therefore, the name of the place where Birat s Palace is located is called Bediyari.The total area of the Palace is 2.5 square kilometer. The first revealing of the palace was done in 2027BS. During the first reveal, a 50 room ancient building inside the palace was found as still underground.Long back in 1973 BS (1971 AD) a lock weighted merely 80 kilogram was reported to have been found during the construction of the Biratnagar- Rangeli road section of Hulaki Highway. As per the reports, the lock was then given to the then General Keshar Samsher who was on a visit to Morang District for hunting purposes. The lock was then taken by General Keshar Sumsher for research. The team found that the lock was made around 3100 years ago and said to be the lock of Birat s Palace. Bhatiyari, a village of Morang district, has housed a big mass of bricks from the ancient age. The locals reported it to be the Emperor Birat s Palace.Birat s Palace is also one of the religious places for those who follow Hindu religion. It is said that Pandavas and Lord Krishna resided in this palace during the Mahabharata period. Therefore, this place is considered one of the religious places beside a historical place.Birat s palace has lots of religious and historical paramount. Therefore, this palace is currently preserved by constructing a brick wall around it. Small museum is also now constructed near Birat s Palace, where ancient bangles, clay lamps, bricks, clay pots, sitting mats made of stone, the sculptures of different gods and goddesses, dyes used to make food items prepared during the festival seasons and many other items found in the Birat s Palace are preserved.",87.2705406881869,26.3763266922744, Historical Ruins,Nepal
555,konjyosom Pratima,konjyosom pratima,85.4011699184775,27.5482222217788, Religious Site,Nepal
556,Pathibhara Devi Temple,"Pathibhara is a famous pilgrimage site in Taplejung district. The Pathibhara Temple is an important religious place for Hindus and Buddhists. It is at a height of 12,000 feet in Taplejung district. This sacred site of Pathibhara, the goddess of faith and purity, is located at the headquarters of Taplejung district, 19.5 km from Fungling. Located northeast at a height of 3794m.
It is one day walk from Fungling Market. This temple is frequented by devotees throughout the year. The goddess s name is called  Paithivara Devi , with its beautiful, adorable shape as like full of rice. The local Limbu communities of Taplejung recognize the Pathibhara as  Mukumlung . In citrus,  fist  means strength or force,  malung  means plant. That is, limbo species appear to be the source or path of power or force.There are many festivals and genres related to the origin of the Pathibhara Goddess. It is said: In ancient times the shepherds of Pathibhara had kept their flocks at Pathibhara. One day suddenly seeing the unexpected, the herds of herds disappeared. In such an unimaginable event, the Goddess gave a vision to the stunned and bewildered shepherds, instructing them to worship the sheep without sacrificing their origins and motifs.
Attentive shepherds sacrificed the most noble lamb by offering devotional worship at the Goddess-shaped site. What was more sacrificed was the hundreds of lost sheep that had appeared in the same place as before, the blood of the sacrificial lambs falling to the slaughter as water lost in the sand.
Seeing this, the shepherds shouted cheerfully to the goddess. It is worth remembering that hundreds of sheep, goats and herds are sacrificed daily to the Pathibhara Goddess. But at the sacristy, any visitor who has lost blood, limited, can have direct experience and observation. In view of the number of sacrifices offered to the goddess, a pool of blood would have to be collected here, but it would not. That is why it is believed that the blood-goddess Pathibhara accepts the sacrifices offered by devotees affectionately.
Today, the glory of Goddess Pathibhara, belief and faith in the goddess has reached beyond the boundaries of the village, district and country. As a result, thousands of devout devotees from all over the country and abroad continue to visit the deity.",87.7682141773403,27.4291133280508, Religious Site,Nepal
557,Shree Panchmukhi Hanuman Mandir,"Hanuman Mandir is a Hindu temple dedicated to Lord Hanuman, located in Biratnagar. The temple is situated near the
main market area of Biratnagar and is easily accessible by road. The temple is known for its unique architecture, with a red and white
facade and intricate carvings on the walls. Inside the temple, there is a statue of Lord Hanuman who is revered as a symbol of
strength, devotion, and loyalty in Hindu mythology. In the first floor there is Ram Durbar (Home of Shree Ram) which is dedicated to Lord Ram ,one of the Avatar of
Vishnu according to the Hindu Mythology.",87.2801151685417,26.4560569098421, Religious Site,Nepal
558,Trishuli River Rafting Adventure,"Start in Charaundi and end in Kathmandu! With the Explorer tour Trishuli River Rafting Adventure, you have a 2 days tour package taking you through Charaundi, Nepal and 2 other destinations in Nepal. Trishuli River Rafting Adventure includes accommodation, an expert guide, meals, transport and more.",84.6044145338237,27.8742332421682, Tourist Attraction,Nepal
559,Dahakhani,"Dahakhani is a beautiful touristic village in Chitwan District in Bagmati Province of southern Nepal. At the time of the 2011 Nepal census it had a population of 4,803 people living in 939 individual.",84.5499998889863,27.769999599336, Natural Landmark,Nepal
560,Uppardang Gadi,Upperdang Gadi is situated at an altitude of 1275m above the sea level located in Chitwan district of central Nepal. It is famous for hiking and culture experience. ,84.5828901417553,27.761836376951, Scenic View,Nepal
561,Bal Gauri Mai,"Bal Gauri Pathivari mai is the holy temple of hindu people loacted in Ichchhakaman chitwan, Nepal.",84.6009880118072,27.8030117394872, Religious Site,Nepal
562,Sri Durga Temple,Sir Durga Temple is the Holy temple of hindu people specially to worship for God Durga. This Temple is opened during Dashain fastival. ,84.5213917829096,27.8250346234301, Religious Site,Nepal
563,Umit Jharana,"Umit Jharana is the famous and beautiful warterfall with fresh water. Located in ichchhakamana Chitwan, Nepal.",84.4672336243093,27.8184637512816, Natural Landmark,Nepal
564,Simali Gaun,"Chitwan is famous in Nepal for mustard growing and production of mustard oil. This popularity of the mustard in Chitwan is attributed to the predominant soil type silt, resulting from the flooding of the Narayani River and its tributaries.",84.5308157242835,27.7683427366328, Natural Landmark,Nepal
565,Gardash,"Gardash is a beautiful village famous for photography and beautiful view. Located in chitwan, ichchhakamana Nepal.",84.5491774566472,27.7441383929288, Natural Landmark,Nepal
566,Kamalbari,"Kamalbari is a flower garden a tourist place. It is loacted in ichchhakamana, Chitwan, Nepal.",84.5934181474149,27.8667551202869, Natural Landmark,Nepal
567,Kabilas Chauki dada,"Kabilas Chauki dada is a beautiful viewpoint to see beautifull scene and view with greenary nature. It is located in ichchhakamana, Chitwan, NEpal. ",84.468694422394,27.7952754184568, Scenic View,Nepal
568,Thumki dada view homestay(Hadigaun),Thumki dada view homestay(Hadigaun) is the home stay to see the beautiful sunsine view and beautiful. It is located in ichchhakamana Chitwan Nepal. ,84.5006988756359,27.7923435692456, Tourist Attraction,Nepal
569,Gairibari jharana,Gauribari Jharana is the Beautiful waterfall Jharana located in Chitwan. This is waterfall is better to spend your time during summer. ,84.5701043866575,27.7499903683036, Natural Landmark,Nepal
570,Naagdaha  Ichchhakamana,"Naagdaha Ichchhakaman is a lesser-known yet enchanting destination located in the Chitwan district of Nepal. This serene spot is a perfect blend of natural beauty and cultural significance, offering a peaceful retreat for visitors. Nestled amidst lush greenery and surrounded by the tranquility of nature, Naagdaha Ichchhakaman is a lake that holds great religious and historical importance for the local community.

The name ""Naagdaha"" translates to ""Serpent Lake,"" and it is steeped in mythological tales. According to local legends, the lake is home to a Naag, a serpent deity that is highly revered in Hindu culture. The presence of this deity is believed to bring prosperity and protect the surrounding area. Each year, locals perform rituals and offer prayers to appease the serpent god, seeking blessings for good fortune and protection from natural calamities.

The surrounding area of Naagdaha Ichchhakaman is equally captivating. It is an ideal spot for nature lovers and bird watchers. The lush vegetation and the calm waters of the lake create a habitat for various species of birds and aquatic life. Early mornings and late afternoons are the best times to visit, as the serene environment is perfect for meditation and reflection. The reflections of the surrounding hills and trees on the lake s surface add to the picturesque beauty of the place, making it a haven for photographers.

Culturally, Naagdaha Ichchhakaman holds a significant place in the hearts of the local people. The lake and its surroundings are often the site of community gatherings and festivals. One of the most prominent festivals celebrated here is Naag Panchami, during which devotees from different parts of the region come together to honor the serpent deity with offerings of milk, flowers, and rice. This festival not only reinforces the spiritual connection but also strengthens the community bonds.

In recent years, efforts have been made to promote Naagdaha Ichchhakaman as a tourist destination. Sustainable tourism practices are being encouraged to preserve the natural and cultural heritage of the area. Local guides and community members play a crucial role in educating visitors about the significance of the lake and the need to maintain its pristine condition. As more people discover the charm of Naagdaha Ichchhakaman, it is hoped that the site will gain the recognition it deserves while preserving its serene and sacred atmosphere.

In conclusion, Naagdaha Ichchhakaman is a hidden gem in the Chitwan district, offering a unique blend of natural beauty and cultural richness. Whether you are a nature enthusiast, a spiritual seeker, or someone looking for a tranquil escape, this serene lake has something to offer. The harmony between the natural environment and the cultural practices surrounding the lake makes it a truly special destination worth exploring.",84.6098600886762,27.8317663897129, Natural Landmark,Nepal
571,Kathmandu Durbar Square ,"Kathmandu s Durbar Sq was where the city s kings were once crowned and legitimised, and from where they ruled (durbar means palace). As such, the square remains the traditional heart of the old town and Kathmandu s most spectacular legacy of traditional architecture. The square bore the brunt of Kathmandu's 2015 earthquake damage. Half a dozen temples collapsed, as did several towers in the Hanuman Dhoka palace complex, but it's still a fabulous complex. Reconstruction will continue for years.
Although most of the square dates from the 17th and 18th centuries (many of the original buildings are much older), a great deal of rebuilding happened after the great earthquake of 1934. The entire square was designated a Unesco World Heritage Site in 1979.

The Durbar Sq area is actually made up of three loosely linked squares. To the south is the open Basantapur Sq area, a former royal elephant stables that now houses souvenir stalls and off which runs Freak St. The main Durbar Sq area is to the west. Running northeast is a second part of Durbar Sq, which contains the entrance to the Hanuman Dhoka and an assortment of temples. From this open area Makhan Tole, at one time the main road in Kathmandu and still the most interesting street to walk down, continues northeast.",85.3064554184675,27.7041802140467, Historical Ruins,Nepal
572,Namaste Falls,"Namaste Falls is located in Bhedetar village development committee of Dhankuta district. It is popular among domestic tourists. The falls are about 80 meters high. Domestic tourists from Jhapa, Dhankuta, Morang and Sunsari visit this falls in large. One can see a rainbow-like, seven-colour formation while standing close to the waterfall. It is in the shape of Namasthe. The falls are also frequently visited by researchers.",87.3320601694286,26.8739993446999, Natural Landmark,Nepal
573,Sarangkot,"From the far north to the far south, including the Phewa Lake, Sarangkot peak provides a panoramic view of Pokhara. Tourists drive up the hill to see the sunrise from the top of the hill's view tower. Sarangkot provides a relaxing and admiring the breathtaking views of the mountains on one side and Phewa Lake on the other. 

Sarangkot has just been considered one of the top paragliding destinations in the world. Travelers now can quench their adrenaline thirst by participating in activities such as hiking, zip lining, bird watching and paragliding, from Sarangkot to name a few.  From Sarangkot, the vista of the Annapurna Himalaya is mystical. From here, a panoramic view of Himalayan peaks stretches from Dhaulagiri (8167m) in the west to Machhapuchhare (6997m), the tent-like peak of Annapurna II (7937m), and Lamjung (6983m) in the east.

Paragliding from Sarangkot to lakeside, Sarangkot sunrise and sunset tour, Panaromic view of the mountains, Sanangkot zipline, and Bird watching are some of the major tourist attractions of Sarangkot. ",83.9478887245059,28.2461494846233, Scenic View,Nepal
574,Jaya Bageshwori Temple,"A miracle at the Bageshwori temple - In 1926 ( Nepali calendar 1983) Padma Kumari Devi Singh (11 yrs) who lived in Kailash Bhawan, Gharbari Tole road (Ward-2), Nepalgunj, went to pray at the Bageshwori temple as on that day she was very sad. The temple was empty and even the 'Bajes' (Brahmins) were not to be seen. She sat at the single open door of the temple closed her eyes and prayed. When she opened her eyes she saw a small child, very poor (like a beggar child) in a long ragged garment standing before her. The child said 'lah' (in nepali lah means take) and put something in Padma's palm and closed it.
When Padma opened her hand there was nothing there and when she looked up, the child had disappeared. The incident had occurred in a matter of a second. It was with the blessings of the Goddess Bageshwori that the very next day Thakur Ananda Swarup Singh (father of Padma Kumari Devi) received a proposal for her marriage which he accepted and in 1930 at Singha Durbar,Kathmandu, Padma Kumari Devi was married to Maj-Gen. Mahabir S. J. B. Rana son of Late Shri Col. Maharajkumar Prakash S. J. B. Rana (who was the maker of the Junge Mahadev temple at Nepalgunj) and grandson of Cdg. Gen. Shri Tin Maharaj Sir Bhim Shumsher Jung Bahadur Rana, Maharaj of Lamjanj and Kaski, who was Prime Minister of Nepal. Since then the number of visitors in the temple has increased at a very high rate.
People believe that whatever they would wish for there, would be granted to them. With the blessings of the Goddess Bageswori, Maj. Gen. Mahabir S. J. B. Rana was Gov. of Ilam, Nepal, Gov. Dhankuta (he was the first to modernise the tea estates in the late 1930s & early 1940s), Mbr Advisory Assembly-1951, Minister for Planning & Development: 1951-1955, Mines, Electricity, Forest-1951-1953, Home-Affairs-1953-1954, Industry & Commerce-1953-1955, Agriculture & Food-1953-1955 and Civil Supplies-1953-1954, Nepal. In 1952 Maj. Gen. Mahabir SJB Rana was Special Ambassador at the Funeral of King George VI
",85.3441236913204,27.7107372119854, Religious Site,Nepal
575,Ratnakar Mahabihar,"
Ratnakar Mahavihar, also known as Ratnakar Mahabihar, is a Buddhist monastery located in the Lalitpur district of Nepal. Lalitpur, also known as Patan, is one of the three ancient cities in the Kathmandu Valley, renowned for its rich cultural heritage.

Ratnakar Mahavihar is situated in the heart of Lalitpur city, near its historic Durbar Square. The monastery is dedicated to the practice and teachings of Buddhism and serves as a center for religious activities, meditation, and education.

Like many monasteries in Nepal, Ratnakar Mahavihar features traditional Newari architecture, with intricately carved wooden windows, doors, and facades. It provides a serene and tranquil environment for devotees and visitors alike to immerse themselves in Buddhist spirituality and culture.
",85.3217394836247,27.6737822644393, Archaeological Site,Nepal
576,Yampi Mahabihar,"The 2000-year-old Yampi Mahabihar is located in Behilachhe Tol, Ward No. 9 of Patan, Lalitpur District. This Bihar is also older than other Bihars. The builder of this Bihar also built seven stupas inside it which can be easily seen inside Bihar.",85.3278552554548,27.6767350349645, Archaeological Site,Nepal
577,Mahabuddha Temple,Mahabuddha Temple.,85.3273429535329,27.6689461785828, Religious Site,Nepal
578,Batuk Bhairav Temple ,"Batuk Bhairabh Temple is a one storey pagoda style temple topped with a brass roof at the crossroad in Lagankhel, the heart of Patan district. Unlike other temples, this one doesn t have an idol rather a stone-shrine is worshipped as Bhairabh accompanied by Lord Ganesh, Lord Kumar and Goddess Kumari in the inner sanctum. Many believe that Batuk Bhairabh is a family deity of God Minnath. According to the legend, King Amshuvarma of Lichhavi Period built this temple after his return from Prayag visit between 595 CE   621 CE, then Juddha Shumsher Rana refurbished it in 1912 B.S.

Lord Shiva divined himself as wrathful Bhairabh to scare off Brahma and Bishnu when a dispute on who is the greatest of all erupted between these three gods. It is believed that Shiva cut off one of five heads of Brahma when he counter-argued that Brahma was the greatest for being the Creator. According to the ancient text Shakti Sangam from Kali Khanda scripture, Batuk Bhairav was born to kill the demon Aapad who gained a powerful boon from Brahma. Aapad misused his powers to create havoc in all three worlds; heaven, hell and earth. Infuriated Gods to punish the demon for his misdeeds created a five year old boy with their combined powers. The boy was Batuk Bhairabh, the living embodiment of time and space. Aapad couldn t be killed in present, past or future time zones because of his boon, so Batuk momentarily paused the Kalachakra (time), ripped Aapad s body apart and saved the entire living creature.


People worship Batuk Bhairabh to get rid of Sani Dosh, the obstacles created by the planet Saturn. Weak Saturn results in insomnia, laziness, and many physical, mental and psychological losses and not only to oneself but to immediate family members too. In easier terms, life and lifestyle go down south because of Sani Dosh. Worshipping Batuk Bhairabh on a specific day of a week for a specific number of days will help one alleviate their problems. People also feed black dogs, Bhairabh s animal form on Saturdays as a service to Him.",85.3242168389261,27.6645321392273, Religious Site,Nepal
579,Rato Machchhindranath Mandir,"The Rato Machhendranath Temple is located in a huge courtyard known as Ta Baha, about 400 meters south of Patan s (Lalitpur s) Darbar Square. The temple celebrates Machhendranath (also known as Matsyendra), an influential early 10th century yogi who recognized the god Shiva as his teacher and practiced in the Indic regions of the time. It was built in 1673 on the foundations of earlier temples that had stood here since the 15th century. The temple is a towering Newar-style pagoda with three layers of declining roofs in its physical structure. Sheet metal (possibly copper) covers the roof surfaces, which are supported by 20 struts on the first and second levels, and twelve struts on the upper level. Avalokitevara is shown in a variety of stances on each of the 52 struts, typically with one or more extra sets of arms. There are miniature vignettes depicting scenarios from Buddhist hells, such as boiling alive, on the bottom registers of the struts, beneath Avalokitevara s feet. Other vignettes are of a gentler tone, with lesser deities supporting Avalokitevara on pedestals. The front-facing side (here, the north) is adorned with a huge variety of pots and pans mounted to tables, seemingly defying gravity, as is the case with many Newar pagodas. A lengthy pataka strip hangs from the temple s top to practically ground level in front of it, allowing Machhendranath/Avalokitevara to descend to earth.",85.3228765726089,27.6703403488174, Religious Site,Nepal
580,Bajrakirti Mahabihar,"Bajrakriti Mahabihar is a renowned Buddhist monastery located in Nepal. It holds significance as a center for Buddhist teachings, meditation, and cultural practices. The monastery is known for its historical importance and architectural beauty, attracting pilgrims and visitors seeking spiritual enlightenment. It serves as a hub for the preservation and promotion of Buddhist traditions in Nepal and beyond.",85.3272832743824,27.6733644935039, Archaeological Site,Nepal
581,Central Zoo,"In 1995, Government of Nepal entrusted the management of Nepal s Central Zoo, the only zoo in Nepal, located at Jawalakhel in the Kathmandu Valley to NTNC for 30 years. Established as a private zoo in 1932 by the late Rana Prime Minister Juddha Samsher, it came under the ownership of Government of Nepal after the political changes of 1950 and remained under the management of various government departments before it s management was handed over to NTNC on the occasion of the Golden Jubilee Birthday Celebration of the Late Majesty King Birendra Bir Bikram Shah in December 1995.
The Trust aims to develop the Central Zoo as a center for ex-situ wildlife research and conservation education. The Central Zoo, with an area of about 6 ha., provides shelter to a total of 942 individual mammal, bird, fish and reptile of 127 species. It also serves as recreational center for the visitors. Central Zoo uniquely serves as a historical cultural site for diverse groups of people.
Over one million visitors come to enjoy the displays at the Central Zoo annually. The main source of income has been the revenue collected from the entry ticket sales. With an aim of generating public awareness and participation in nature and wildlife conservation, the Central Zoo has been successfully running a special membership based program called the  Friends of Zoo  (FOZ) with a network of schools in Kathmandu Valley. The animal management unit is improving and enriching the enclosures to provide better habitats for the zoo animals and are now in a better situation with the operation of a recently established  Animal Hospital . New displays, of national and international species, are often added in order to educate and to introduce the visitors to the different wild species from within the country and abroad. Increasingly the Central Zoo s role in wildlife rescue, release and rehabilitation is being recognized as an indispensible role for enhancing the wildlife national responsiveness capacity of the country, especially with growing incidents related to problem animal management, animal emergency, animal shelter and refuge, disease among others.",85.3118293918669,27.6727035392088, Zoo,Nepal
582,Ichchhakamana Goddess,"Ichchhakamana goddess is one of the seven sisters of Manakamana goddess and
the name of the local level is named from the Ichchhakamana goddess name. It is
believed that our wishes are fulfilled after visiting this temple. Ichchhakamana
temple is located at 1800 metres height from the sea level . We can see dense
green forests, mountains, terai lands, rhododendron forests, Himalayan ranges,
Ganesh Himal, Machhapurchhe Himal from Ichchhakamana temple. During the
winter season we can see oranges in the fields on the way to ichchhakamana
temple. Every year Panchami mela festival is celebrated at Ichchhakamana temple
during which thousands of pilgrimages from all over Nepal visit this temple.
Ichchhakamana temple is under reconstruction these days.",84.5924743451178,27.8775908342628, Religious Site,Nepal
583,Siraichuli Chitwan,"Siraichuli is renowed as the tallest peak of Chitwan district . Siraichuli is located at
1945 metres height from the sea level. Siraichuli is situated in Ichchhakamana
Rural Municipality ward no.2. From Siraichuli which is situated in the Mahabharat
Parbhat range one can view Sunrise, Gurung villages, Chepang villages, beautiful
hilly landscapes,Himalayan Mountain ranges, Rhododendron covering the hills
and Historical Siddhababa temple",84.6313093788922,27.762282290538, Scenic View,Nepal
584,Sankata Mandir,Sankata Mandir.,85.3241618536413,27.6754548167963, Religious Site,Nepal
585,Char Dham Mandir,"Char Dham is a place of worship in Lalitpur, Bagmati Province. Char Dham is situated nearby to the place of worship dhalkashor mahadev and the church Lalitpur Christian Assembly.",85.3106488846242,27.691389164552, Religious Site,Nepal
586,Ugrachandi Mandir,"The charming Ugrachandi Mandir, which is also known as Tamakhdyah, lies in the local tole of Patan. This square, four-storey temple with a hip roof made of flat sheets has an air of mystery. The first recorded mention of the temple is from 1702 CE, but its true age is not known. 

Inside, the temple houses the fierce goddess Ugrachandi, the mother deity of the Tamrakar clan. Hence, this gives the temple its Newar name, Tamakahdyah which means  the goddess of Tamkrakars . According to legend, she was brought from Kathmandu to Patan through tantric magic. 

The goddess is still revered in this modern age. Despite holding its ancient religious values, many physical changes have been added to this ancient site. In 1756 and 1761 a beautiful wooden torana was added to the temple. Today, an iconic stone under a copper torana in the sanctum represents Ugrachandi exuding divine peace.

The divinity of this temple is kept alive by various rituals and worship. A Newar Upadhyaya Brahmin conducts daily rituals, supported by the Tamrakar community. Various Tamkrakar Guthi (local Newari communities) involve themselves by sponsoring different religious events at this temple.

Among these events, key activities of the shrine include the regular Ugrachandi worship. This occurs between the full moon of the month Baishakh and the sixth day of the brighter half of the month Jestha. Here also occurs the grand Tahguthi Puha with animal sacrifice and a community feast. 
These vibrant rituals and ceremonies breathe life into the temple, making it not just a structure of stone and wood but a living symbol of the Tamrakar people's faith and culture.

Written/Compiled by: Apekshya Khanal


References:
1.https://danam.cats.uni-heidelberg.de/report/ec53aef0-70f0-11ea-b99f-0242ac130006
2.https://commons.wikimedia.org/wiki/File:Ugrachandi_Temple_Jawalakhel_Lalitpur_Nepal_Rajesh_Dhungana_(4).jpg
",85.3144888021052,27.6747753808148, Religious Site,Nepal
587,Baishabarna Mahabihar,Baishabarna Mahabihar.,85.3270854614675,27.6697977732079, Archaeological Site,Nepal
588,Swanga Chibha,Swanga Chibha.,85.3194609470665,27.6744862657205, Religious Site,Nepal
589,Jay Manohar Mahabihar,Jay Manohar Mahabihar,85.3300596959889,27.6707527070274, Archaeological Site,Nepal
590,Jyotibarna Mahabihar,Jyotibarna Mahabihar.,85.3264038451016,27.6732697747825, Archaeological Site,Nepal
591,Hiranyabarna Mahavihar,"Golden temple is officially known as Hiranya Varna Mahavihar or locally as Kwa Bahal. The translation means  Gold-colored Great Monastery . It is perhaps the second most popular attraction in Patan after Patan Durbar Square. The temple was built in 1409 and is in fact a Newari Buddhist monastery. The name  golden temple  came about through tourism and a shortening of it s translation more than it actually being made of pure gold. Most of the temple is actually polished gilt copper which gives it a fantastic golden shine. Inside the main courtyard there are probably enough artifacts to keep most historians happy for a full day. Please note that that leather items are not permitted inside temple.Golden Temple (Kwa Bahal) in Patan
Hiranya Varna Mahavihar or Golden Temple is only a five-minute walk from Patan Durbar Square in Lalitpur. Yet many people in the immediate neighborhood and Kathmandu don t know about it. Though named Golden Temple, it is actually a Buddhist monastery with gilded metal plates covering most of its frontage. The monastery has a ticketing service of fifty rupees for foreigners. When asked what about the Golden Temple appeals to them, a foreign couple said,  We are fascinated by the architecture of this closed courtyard Buddhist monastery which is unique. The carvings have a lot of detail. And, it is so peaceful. This three-roof monastery was built in the 12th Century by King Bhaskar Verma and is adorned with a golden facade, four large gateways, a clock tower, and two lion sculptures. The main priest here is only twelve years old, replaced after a month of service. The place is a serene getaway from the hustle and bustle of the busy Patan alleys. It is clean with seating spaces to relax and to forget about your worries for a bit while marveling over the temple s deep cultural significance and intricate architecture.",85.3245931863785,27.675176669921, Archaeological Site,Nepal
592,Chabahal Stupa,Chabahal Stupa.,85.3206873871386,27.6762175966851, Monument,Nepal
593,Akshayeshwor Mahabihar,Akshayeshwor Mahabihar,85.3170154429972,27.6791454462077, Archaeological Site,Nepal
594,Rato Machchhindranath Jatra,Rato Machchhindranath Jatra.,85.3247180767357,27.658752195156, Tourist Attraction,Nepal
595,Balkumari Temple,"Balkumari of Madhyapur Thimi is worshipped as one of the four kumaris of Kathmandu Valley. The local people praise her as their guardian deity. They also perform their livelihood ceremonies like marriage, and Barthabandha over there.The Balkumari temple has a brick-paved rectangular courtyard. Also, the minor and major deities within it like the Digu Bhairava temple.The temple itself is of a three-falsehood which has amusingly impressive hanging Pataas. It also has a column in front of it, which has a beautiful representation of a peacock. There were more peacocks in its tier corners. But they all were stolen, leaving one among them.That s why it was once sealed with strong iron bars including the Balkumari temple. But now, the iron bars have been removed and the temple is in its initial face.",85.3853202424943,27.6758247760996, Religious Site,Nepal
596,Krishna Mandir Sundhara ,krishna mandir sunhara.,85.3278515674174,27.669725335264, Religious Site,Nepal
597,Tago Chibha,Tago Chibha.,85.3270579688251,27.6683576503029, Religious Site,Nepal
598,Sankata Marga Mandir Parisar,sankata marga mandir parisar.,85.3094127215445,27.6900538969903, Religious Site,Nepal
599,Batsaladebi Mandir,Batsaladebi Mandir.,85.2959218807518,27.6539620695348, Religious Site,Nepal
