,name,description,longitude,latitude,category,country
474,Santiniketan,"Established in rural West Bengal in 1901 by the renowned poet and philosopher Rabindranath Tagore, Santiniketan was a residential school and centre for art based on ancient Indian traditions and a vision of the unity of humanity transcending religious and cultural boundaries. A ‘world university’ was established at Santiniketan in 1921, recognizing the unity of humanity or “Visva Bharati”. Distinct from the prevailing British colonial architectural orientations of the early 20th century and of European modernism, Santiniketan represents approaches toward a pan-Asian modernity, drawing on ancient, medieval and folk traditions from across the region.",87.68497222,23.68027778,Cultural,India
475,Great Himalayan National Park Conservation Area,"<p>This National Park in the western part of the Himalayan Mountains in the northern Indian state of Himachal Pradesh is characterized by high alpine peaks, alpine meadows and riverine forests. The 90,540 ha property includes the upper mountain glacial and snow meltwater sources of several rivers, and the catchments of water supplies that are vital to millions of downstream users. The GHNPCA protects the monsoon-affected forests and alpine meadows of the Himalayan front ranges. It is part of the Himalaya biodiversity hotspot and includes twenty-five forest types along with a rich assemblage of fauna species, several of which are threatened. This gives the site outstanding significance for biodiversity conservation.</p>",77.58333333,31.83333333,Natural,India
476,Victorian Gothic and Art Deco Ensembles of Mumbai,"<p>Having become a global trading centre, the city of Mumbai implemented an ambitious urban planning project in the second half of the 19th century. It led to the construction of ensembles of public buildings bordering the Oval Maidan open space, first in the Victorian Neo-Gothic style and then, in the early 20th century, in the Art Deco idiom. The Victorian ensemble includes Indian elements suited to the climate, including balconies and verandas. The Art Deco edifices, with their cinemas and residential buildings, blend Indian design with Art Deco imagery, creating a unique style that has been described as<em> Indo-Deco</em>. These two ensembles bear testimony to the phases of modernization that Mumbai has undergone in the course of the 19th and 20th centuries.</p>",72.83008333,18.92980556,Cultural,India
477,"Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar","<p>The Nalanda Mahavihara site is in the State of Bihar, in north-eastern India. It comprises the archaeological remains of a monastic and scholastic institution dating from the 3rd century BCE to the 13th century CE. It includes <em>stupas</em>, shrines, <em>viharas</em> (residential and educational buildings) and important art works in stucco, stone and metal. Nalanda stands out as the most ancient university of the Indian Subcontinent. It engaged in the organized transmission of knowledge over an uninterrupted period of 800 years. The historical development of the site testifies to the development of Buddhism into a religion and the flourishing of monastic and educational traditions.</p>",85.44388889,25.13666667,Cultural,India
478,Khangchendzonga National Park,"<p>Located at the heart of the Himalayan range in northern India (State of Sikkim), the Khangchendzonga National Park includes a unique diversity of plains, valleys, lakes, glaciers and spectacular, snow-capped mountains covered with ancient forests, including the world’s third highest peak, Mount Khangchendzonga. Mythological stories are associated with this mountain and with a great number of natural elements (caves, rivers, lakes, etc.) that are the object of worship by the indigenous people of Sikkim. The sacred meanings of these stories and practices have been integrated with Buddhist beliefs and constitute the basis for Sikkimese identity.</p>",88.37722222,27.76472222,Mixed,India
479,Historic City of Ahmadabad,"<p>The walled city of Ahmadabad, founded by Sultan Ahmad Shah in the 15th century, on the eastern bank of the Sabarmati river, presents a rich architectural heritage from the sultanate period, notably the Bhadra citadel, the walls and gates of the Fort city and numerous mosques and tombs as well as important Hindu and Jain temples of later periods. The urban fabric is made up of densely-packed traditional houses (<em>pols</em>) in gated traditional streets (<em>puras</em>) with characteristic features such as bird feeders, public wells and religious institutions. The city continued to flourish as the capital of the State of Gujarat for six centuries, up to the present.</p>
<span></span>",72.58805556,23.02638889,Cultural,India
480,"Kakatiya Rudreshwara (Ramappa) Temple, Telangana","Rudreshwara, popularly known as Ramappa Temple, is located in the village of Palampet approximately 200km north-east of Hyderabad, in the State of Telangana. It is the main Shiva temple in a walled complex built during the Kakatiyan period (1123–1323 CE) under rulers Rudradeva and Recharla Rudra. Construction of the sandstone temple began in 1213 CE and is believed to have continued over some 40 years. The building features decorated beams and pillars of carved granite and dolerite with a distinctive and pyramidal Vimana (horizontally stepped tower) made of lightweight porous bricks, so-called ‘floating bricks’, which reduced the weight of the roof structures. The temple’s sculptures of high artistic quality illustrate regional dance customs and Kakatiyan culture. Located at the foothills of a forested area and amidst agricultural fields, close to the shores of the Ramappa Cheruvu, a Kakatiya-built water reservoir, the choice of setting for the edifice followed the ideology and practice sanctioned in dharmic texts that temples are to be constructed to form an integral part of a natural setting, including hills, forests, springs, streams, lakes, catchment areas, and agricultural lands.",79.94320556,18.25913333,Cultural,India
481,"Jaipur City, Rajasthan","The walled city of Jaipur, in India’s north-western state of Rajasthan was founded in 1727 by Sawai Jai Singh II. Unlike other cities in the region located in hilly terrain, Jaipur was established on the plain and built according to a grid plan interpreted in the light of Vedic architecture. The streets feature continuous colonnaded businesses that intersect in the centre, creating large public squares called <em>chaupars</em>. Markets, shops, residences and temples built along the main streets have uniform facades. The city's urban planning shows an exchange of ideas from ancient Hindu and early modern Mughal as well as Western cultures. The grid plan is a model that prevails in the West, while the organization of the different city sectors (chowkris) refers to traditional Hindu concepts. Designed to be a commercial capital, the city has maintained its local commercial, artisanal and cooperative traditions to this day.",75.82186111,26.92427778,Cultural,India
482,Dholavira: a Harappan City,"<p>The ancient city of Dholavira, the southern centre of the Harappan Civilization, is sited on the arid island of Khadir in the State of Gujarat. Occupied between ca. 3000-1500 BCE, the archaeological site, one of the best preserved urban settlements from the period in Southeast Asia, comprises a fortified city and a cemetery. Two seasonal streams provided water, a scarce resource in the region, to the walled city which comprises a heavily fortified castle and ceremonial ground as well as streets and houses of different proportion quality which testify to a stratified social order. A sophisticated water management system demonstrates the ingenuity of the Dholavira people in their struggle to survive and thrive in a harsh environment. The site includes a large cemetery with cenotaphs of six types testifying to the Harappan’s unique view of death. Bead processing workshops and artifacts of various kinds such as copper, shell, stone, jewellery of semi-precious stones, terracotta, gold, ivory and other materials have been found during archaeological excavations of the site, exhibiting the culture’s artistic and technological achievements. Evidence for inter-regional trade with other Harappan cities, as well as with cities in the Mesopotamia region and the Oman peninsula have also been discovered. </p>",70.21330278,23.88840833,Cultural,India
483,Sacred Ensembles of the Hoysalas,"This serial property encompasses the three most representative examples of Hoysala-style temple complexes in southern India, dating from the 12th to 13th centuries. The Hoysala style was created through careful selection of contemporary temple features and those from the past to create a different identity from neighbouring kingdoms. The shrines are characterized by hyper-real sculptures and stone carvings that cover the entire architectural surface, a circumambulatory platform, a large-scale sculptural gallery, a multi-tiered frieze, and sculptures of the Sala legend. The excellence of the sculptural art underpins the artistic achievement of these temple complexes, which represent a significant stage in the historical development of Hindu temple architecture.",75.99407222,13.21245278,Cultural,India
484,Borobudur Temple Compounds,"<p>This famous Buddhist temple, dating from the 8th and 9th centuries, is located in central Java. It was built in three tiers: a pyramidal base with five concentric square terraces, the trunk of a cone with three circular platforms and, at the top, a monumental stupa. The walls and balustrades are decorated with fine low reliefs, covering a total surface area of 2,500 m<sup>2</sup>. Around the circular platforms are 72 openwork stupas, each containing a statue of the Buddha. The monument was restored with UNESCO's help in the 1970s.</p>",110.20361,-7.60778,Cultural,Indonesia
485,Sangiran Early Man Site,"<p>Excavations here from 1936 to 1941 led to the discovery of the first hominid fossil at this site. Later, 50 fossils of <em>Meganthropus palaeo</em> and <em>Pithecanthropus erectus/Homo erectus</em> were found &ndash; half of all the world's known hominid fossils. Inhabited for the past one and a half million years, Sangiran is one of the key sites for the understanding of human evolution.</p>",110.8166667,-7.4,Cultural,Indonesia
486,Ujung Kulon National Park,"<p>This national park, located in the extreme south-western tip of Java on the Sunda shelf, includes the Ujung Kulon peninsula and several offshore islands and encompasses the natural reserve of Krakatoa. In addition to its natural beauty and geological interest – particularly for the study of inland volcanoes – it contains the largest remaining area of lowland rainforests in the Java plain. Several species of endangered plants and animals can be found there, the Javan rhinoceros being the most seriously under threat.</p>",105.3333333,-6.75,Natural,Indonesia
487,Komodo National Park,"<p>These volcanic islands are inhabited by a population of around 5,700 giant lizards, whose appearance and aggressive behaviour have led to them being called 'Komodo dragons'. They exist nowhere else in the world and are of great interest to scientists studying the theory of evolution. The rugged hillsides of dry savannah and pockets of thorny green vegetation contrast starkly with the brilliant white sandy beaches and the blue waters surging over coral.</p>",119.48944,-8.54333,Natural,Indonesia
488,Prambanan Temple Compounds,"<p>Built in the 10th century, this is the largest temple compound dedicated to Shiva in Indonesia. Rising above the centre of the last of these concentric squares are three temples decorated with reliefs illustrating the epic of the <em>Ramayana</em>, dedicated to the three great Hindu divinities (Shiva, Vishnu and Brahma) and three temples dedicated to the animals who serve them.</p>",110.49167,-7.75222,Cultural,Indonesia
489,Lorentz National Park,"<p>Lorentz National Park (2.35 million ha) is the largest protected area in South-East Asia. It is the only protected area in the world to incorporate a continuous, intact transect from snowcap to tropical marine environment, including extensive lowland wetlands. Located at the meeting-point of two colliding continental plates, the area has a complex geology with ongoing mountain formation as well as major sculpting by glaciation. The area also contains fossil sites which provide evidence of the evolution of life on New Guinea, a high level of endemism and the highest level of biodiversity in the region.</p>",137.83333,-4.75,Natural,Indonesia
490,Tropical Rainforest Heritage of Sumatra,"<p>The 2.5 million hectare Tropical Rainforest Heritage of Sumatra site comprises three national parks: Gunung Leuser National Park, Kerinci Seblat National Park and Bukit Barisan Selatan National Park. The site holds the greatest potential for long-term conservation of the distinctive and diverse biota of Sumatra, including many endangered species. The protected area is home to an estimated 10,000 plant species, including 17 endemic genera; more than 200 mammal species; and some 580 bird species of which 465 are resident and 21 are endemic. Of the mammal species, 22 are Asian, not found elsewhere in the archipelago and 15 are confined to the Indonesian region, including the endemic Sumatran orang-utan. The site also provides biogeographic evidence of the evolution of the island.</p>",101.5,-2.5,Natural,Indonesia
491,Cultural Landscape of Bali Province: the <em>Subak</em> System as a Manifestation of the <em>Tri Hita Karana</em> Philosophy,"<p>The cultural landscape of Bali consists of five rice terraces and their water temples that cover 19,500 ha. The temples are the focus of a cooperative water management system of canals and weirs, known as <em>subak,</em> that dates back to the 9th century. Included in the landscape is the 18th-century Royal Water Temple of Pura Taman Ayun, the largest and most impressive architectural edifice of its type on the island. The <em>subak</em> reflects the philosophical concept of <em>Tri Hita Karana</em>, which brings together the realms of the spirit, the human world and nature. This philosophy was born of the cultural exchange between Bali and India over the past 2,000 years and has shaped the landscape of Bali. The <em>subak </em>system of democratic and egalitarian farming practices has enabled the Balinese to become the most prolific rice growers in the archipelago despite the challenge of supporting a dense population.</p>",115.4027778,-8.259166667,Cultural,Indonesia
492,Ombilin Coal Mining Heritage of Sawahlunto,"<p>Built for the extraction, processing and transport of high-quality coal in an inaccessible region of Sumatra, this industrial site was developed by the Netherlands East Indies’ government in the globally important period of industrialisation from the late 19th to the beginning of the 20th century. The workforce was recruited from the local Minangkabau people and supplemented by Javanese and Chinese contract workers, and convict labourers from Dutch-controlled areas. It comprises the mining site and company town, coal storage facilities at the port of Emmahaven and the railway network linking the mines to the coastal facilities. The Ombilin Coal Mining Heritage was built as an integrated system that enabled the efficient deep-bore extraction, processing, transport and shipment of coal. It is also an outstanding testimony of exchange and fusion between local knowledge and practices and European technology.</p>",100.7378833,-0.766625556,Cultural,Indonesia
493,The Cosmological Axis of Yogyakarta and its Historic Landmarks,"The central axis of Yogyakarta was established in the 18th century by Sultan Mangkubumi, and has continued from that time as a centre of government and Javanese cultural traditions. The six kilometre north-south axis is positioned to link Mount Merapi and the Indian Ocean, with the Kraton (palace) at its centre, and key cultural monuments lining the axis to the north and south that are connected through rituals. It embodies key beliefs about the cosmos in Javanese culture, including the marking of the cycles of life.",110.3647778,-7.801388889,Cultural,Indonesia
520,Samarra Archaeological City,"<p>Samarra Archaeological City is the site of a powerful Islamic capital city that ruled over the provinces of the Abbasid Empire extending from Tunisia to Central Asia for a century. Located on both sides of the River Tigris 130 km north of Baghdad, the length of the site from north to south is 41.5 km; its width varying from 8 km to 4 km. It testifies to the architectural and artistic innovations that developed there and spread to the other regions of the Islamic world and beyond. The 9th-century Great Mosque and its spiral minaret are among the numerous remarkable architectural monuments of the site, 80% of which remain to be excavated.</p>",43.82354306,34.34098944,Cultural,Iraq
521,Hatra,"<p>A large fortified city under the influence of the Parthian Empire and capital of the first Arab Kingdom, Hatra withstood invasions by the Romans in A.D. 116 and 198 thanks to its high, thick walls reinforced by towers. The remains of the city, especially the temples where Hellenistic and Roman architecture blend with Eastern decorative features, attest to the greatness of its civilization.</p>",42.71833,35.58806,Cultural,Iraq
522,Babylon,"Situated 85 km south of Baghdad, the property includes the ruins of the city which, between 626 and 539 BCE, was the capital of the Neo-Babylonian Empire. It includes villages and agricultural areas surrounding the ancient city. Its remains, outer and inner city walls, gates, palaces and temples, are a unique testimony to one of the most influential empires of the ancient world. Seat of successive empires, under rulers such as Hammurabi and Nebuchadnezzar, Babylon represents the expression of the creativity of the Neo-Babylonian Empire at its height. The city's association with one of the seven wonders of the ancient world—the Hanging Gardens—has also inspired artistic, popular and religious culture on a global scale.",44.42083333,32.54196944,Cultural,Iraq
523,Ashur (Qal'at Sherqat),"<p>The ancient city of Ashur is located on the Tigris River in northern Mesopotamia in a specific geo-ecological zone, at the borderline between rain-fed and irrigation agriculture. The city dates back to the 3rd millennium BC. From the 14th to the 9th centuries BC it was the first capital of the Assyrian Empire, a city-state and trading platform of international importance. It also served as the religious capital of the Assyrians, associated with the god Ashur. The city was destroyed by the Babylonians, but revived during the Parthian period in the 1st and 2nd centuries AD.</p>",43.26111111,35.45666667,Cultural,Iraq
524,Erbil Citadel,"<p>Erbil Citadel is a fortified settlement on top of an imposing ovoid-shaped tell (a hill created by many generations of people living and rebuilding on the same spot) in the Kurdistan region, Erbil Governorate. A continuous wall of tall 19th-century façades still conveys the visual impression of an impregnable fortress, dominating the city of Erbil. The citadel features a peculiar fan-like pattern dating back to Erbil’s late Ottoman phase. Written and iconographic historical records document the antiquity of settlement on the site – Erbil corresponds to ancient Arbela, an important Assyrian political and religious centre – while archaeological finds and investigations suggest that the mound conceals the levels and remains of previous settlements.</p>",44.00916667,36.19111111,Cultural,Iraq
525,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,"<p>The Ahwar is made up of seven components: three archaeological sites and four wetland marsh areas in southern Iraq. The archaeological cities of Uruk and Ur and the Tell Eridu archaeological site form part of the remains of the Sumerian cities and settlements that developed in southern Mesopotamia between the 4th and the 3rd millennium BCE in the marshy delta of the Tigris and Euphrates rivers. The Ahwar of Southern Iraq – also known as the Iraqi Marshlands – are unique, as one of the world’s largest inland delta systems, in an extremely hot and arid environment.</p>",47.65777778,31.56222222,Mixed,Iraq
528,Masada,"<p>Masada is a rugged natural fortress, of majestic beauty, in the Judaean Desert overlooking the Dead Sea. It is a symbol of the ancient kingdom of Israel, its violent destruction and the last stand of Jewish patriots in the face of the Roman army, in 73 A.D. It was built as a palace complex, in the classic style of the early Roman Empire, by Herod the Great, King of Judaea, (reigned 37 &ndash; 4 B.C.). The camps, fortifications and attack ramp that encircle the monument constitute the most complete Roman siege works surviving to the present day.</p>",35.35275,31.3135,Cultural,Israel
529,Old City of Acre,"<p>Acre is a historic walled port-city with continuous settlement from the Phoenician period. The present city is characteristic of a fortified town dating from the Ottoman 18th and 19th centuries, with typical urban components such as the citadel, mosques, khans and baths. The remains of the Crusader town, dating from 1104 to 1291, lie almost intact, both above and below today's street level, providing an exceptional picture of the layout and structures of the capital of the medieval Crusader kingdom of Jerusalem.</p>",35.070417,32.922778,Cultural,Israel
530,White City of Tel-Aviv – the Modern Movement,"<p>Tel Aviv was founded in 1909 and developed as a metropolitan city under the British Mandate in Palestine. The White City was constructed from the early 1930s until the 1950s, based on the urban plan by Sir Patrick Geddes, reflecting modern organic planning principles. The buildings were designed by architects who were trained in Europe where they practised their profession before immigrating. They created an outstanding architectural ensemble of the Modern Movement in a new cultural context.</p>",34.78333333,32.06666667,Cultural,Israel
531,Incense Route - Desert Cities in the Negev,"<p>The four Nabatean towns of Haluza, Mamshit, Avdat and Shivta, along with associated fortresses and agricultural landscapes in the Negev Desert, are spread along routes linking them to the Mediterranean end of the incense and spice route. Together they reflect the hugely profitable trade in frankincense and myrrh from south Arabia to the Mediterranean, which flourished from the 3rd century BC until the 2nd century AD. With the vestiges of their sophisticated irrigation systems, urban constructions, forts and caravanserai, they bear witness to the way in which the harsh desert was settled for trade and agriculture.</p>",35.16083,30.54111,Cultural,Israel
532,"Biblical Tels - Megiddo, Hazor, Beer Sheba","<p>Tels (prehistoric settlement mounds), are characteristic of the flatter lands of the eastern Mediterranean, particularly Lebanon, Syria, Israel and eastern Turkey. Of more than 200 tels in Israel, Megiddo, Hazor and Beer Sheba are representative of those that contain substantial remains of cities with biblical connections. The three tels also present some of the best examples in the Levant of elaborate Iron Age, underground water-collecting systems, created to serve dense urban communities. Their traces of construction over the millennia reflect the existence of centralized authority, prosperous agricultural activity and the control of important trade routes.</p>",35.18222,32.59722,Cultural,Israel
533,Bahá’i Holy Places in Haifa and the Western Galilee,"<p>The Bah&aacute;&rsquo;i Holy Places in Haifa and Western Galilee are inscribed for their profound spiritual meaning and the testimony they bear to the strong tradition of pilgrimage in the Bah&aacute;&rsquo;i faith. The property includes the two most holy places in the Bah&aacute;&rsquo;&iacute; religion associated with the founders, the Shrine of Bah&aacute;&rsquo;u&rsquo;ll&aacute;h in Acre and the Shrine of the B&aacute;b in Haifa, together with their surrounding gardens, associated buildings and monuments. These two shrines are part of a larger complex of buildings, monuments and sites at seven distinct locations in Haifa and Western Galilee that are visited as part of the Bah&aacute;&rsquo;i pilgrimage.</p>",34.97164889,32.82939667,Cultural,Israel
534,Caves of Maresha and Bet-Guvrin in the Judean Lowlands as a Microcosm of the Land of the Caves,"<p>The archaeological site contains some 3,500 underground chambers distributed among distinct complexes carved in the thick and homogenous soft chalk of Lower Judea under the former towns of Maresha and Bet Guvrin. Situated on the crossroads of trade routes to Mesopotamia and Egypt, the site bears witness to the region’s tapestry of cultures and their evolution over more than 2,000 years from the 8<sup>th</sup> century BCE—when Maresha, the older of the two towns was built—to the time of the Crusaders. These quarried caves served as cisterns, oil presses, baths, columbaria (dovecotes), stables, places of religious worship, hideaways and, on the outskirts of the towns, burial areas. Some of the larger chambers feature vaulted arches and supporting pillars.</p>",34.89555556,31.6,Cultural,Israel
535,Sites of Human Evolution at Mount Carmel: The Nahal Me’arot / Wadi el-Mughara Caves,"<p>Situated on the western slopes of the Mount Carmel range, the site includes the caves of Tabun, Jamal, el-Wad and Skhul. Ninety years of archaeological research have revealed a cultural sequence of unparalleled duration, providing an archive of early human life in south-west Asia. This 54 ha property contains cultural deposits representing at least 500,000 years of human evolution demonstrating the unique existence of both Neanderthals andEarly Anatomically Modern Humans within the same Middle Palaeolithic cultural framework, the Mousterian. Evidence from numerous Natufian burials and early stone architecture represents the transition from a hunter-gathering lifestyle to agriculture and animal husbandry. As a result, the caves have become a key site of the chrono-stratigraphic framework for human evolution in general, and the prehistory of the Levant in particular.</p>
<p><span lang=""EN""> </span></p>",34.96527778,32.67,Cultural,Israel
536,Necropolis of Bet She’arim: A Landmark of Jewish Renewal,"<p><span>Consisting of a series of catacombs, the necropolis developed from the 2</span><sup>nd</sup><span> century AD as the primary Jewish burial place outside Jerusalem following the failure of the second Jewish revolt against Roman rule. Located southeast of the city of Haifa, these catacombs are a treasury of artworks and inscriptions in Greek, Aramaic, Hebrew and Palmyrene. Bet She’arim bears unique testimony to ancient Judaism under the leadership of Rabbi Judah the Patriarch, who is credited with Jewish renewal after 135 AD.</span></p>",35.12694444,32.70222222,Cultural,Israel
590,Buddhist Monuments in the Horyu-ji Area,"<p>There are around 48 Buddhist monuments in the Horyu-ji area, in Nara Prefecture. Several date from the late 7th or early 8th century, making them some of the oldest surviving wooden buildings in the world. These masterpieces of wooden architecture are important not only for the history of art, since they illustrate the adaptation of Chinese Buddhist architecture and layout to Japanese culture, but also for the history of religion, since their construction coincided with the introduction of Buddhism to Japan from China by way of the Korean peninsula.</p>",135.7333333,34.61666667,Cultural,Japan
591,Himeji-jo,"<p>Himeji-jo is the finest surviving example of early 17th-century Japanese castle architecture, comprising 83 buildings with highly developed systems of defence and ingenious protection devices dating from the beginning of the Shogun period. It is a masterpiece of construction in wood, combining function with aesthetic appeal, both in its elegant appearance unified by the white plastered earthen walls and in the subtlety of the relationships between the building masses and the multiple roof layers.</p>",134.7,34.83333333,Cultural,Japan
592,Yakushima,"<p>Located in the interior of Yaku Island, at the meeting-point of the palaearctic and oriental biotic regions, Yakushima exhibits a rich flora, with some 1,900 species and subspecies, including ancient specimens of the sugi (Japanese cedar). It also contains a remnant of a warm-temperate ancient forest that is unique in this region.</p>",130.5086111,30.315,Natural,Japan
593,Shirakami-Sanchi,"<p>Situated in the mountains of northern Honshu, this trackless site includes the last virgin remains of the cool-temperate forest of Siebold's beech trees that once covered the hills and mountain slopes of northern Japan. The black bear, the serow and 87 species of birds can be found in this forest.</p>",140.1155556,40.4525,Natural,Japan
594,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)","<p>Built in A.D. 794 on the model of the capitals of ancient China, Kyoto was the imperial capital of Japan from its foundation until the middle of the 19th century. As the centre of Japanese culture for more than 1,000 years, Kyoto illustrates the development of Japanese wooden architecture, particularly religious architecture, and the art of Japanese gardens, which has influenced landscape gardening the world over.</p>",135.7694444,34.98055556,Cultural,Japan
595,Historic Villages of Shirakawa-go and Gokayama,"<p>Located in a mountainous region that was cut off from the rest of the world for a long period of time, these villages with their Gassho-style houses subsisted on the cultivation of mulberry trees and the rearing of silkworms. The large houses with their steeply pitched thatched roofs are the only examples of their kind in Japan. Despite economic upheavals, the villages of Ogimachi, Ainokura and Suganuma are outstanding examples of a traditional way of life perfectly adapted to the environment and people's social and economic circumstances.</p>",136.8833333,36.4,Cultural,Japan
596,Hiroshima Peace Memorial (Genbaku Dome),"<p>The Hiroshima Peace Memorial (Genbaku Dome) was the only structure left standing in the area where the first atomic bomb exploded on 6 August 1945. Through the efforts of many people, including those of the city of Hiroshima, it has been preserved in the same state as immediately after the bombing. Not only is it a stark and powerful symbol of the most destructive force ever created by humankind; it also expresses the hope for world peace and the ultimate elimination of all nuclear weapons.</p>",132.453611,34.395556,Cultural,Japan
597,Itsukushima Shinto Shrine,"<p>The island of Itsukushima, in the Seto inland sea, has been a holy place of Shintoism since the earliest times. The first shrine buildings here were probably erected in the 6th century. The present shrine dates from the 12th century and the harmoniously arranged buildings reveal great artistic and technical skill. The shrine plays on the contrasts in colour and form between mountains and sea and illustrates the Japanese concept of scenic beauty, which combines nature and human creativity.</p>",132.3246389,34.29441667,Cultural,Japan
598,Historic Monuments of Ancient Nara,"<p>Nara was the capital of Japan from 710 to 784. During this period the framework of national government was consolidated and Nara enjoyed great prosperity, emerging as the fountainhead of Japanese culture. The city's historic monuments – Buddhist temples, Shinto shrines and the excavated remains of the great Imperial Palace – provide a vivid picture of life in the Japanese capital in the 8th century, a period of profound political and cultural change.</p>",135.8394444,34.67555556,Cultural,Japan
599,Shrines and Temples of Nikko,"<p>The shrines and temples of Nikko, together with their natural surroundings, have for centuries been a sacred site known for its architectural and decorative masterpieces. They are closely associated with the history of the Tokugawa Shoguns.</p>",139.6105556,36.7475,Cultural,Japan
600,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,"<p>Five hundred years of Ryukyuan history (12th-17th century) are represented by this group of sites and monuments. The ruins of the castles, on imposing elevated sites, are evidence for the social structure over much of that period, while the sacred sites provide mute testimony to the rare survival of an ancient form of religion into the modern age. The wide- ranging economic and cultural contacts of the Ryukyu Islands over that period gave rise to a unique culture.</p>",127.6827778,26.20861111,Cultural,Japan
601,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,"<p>Set in the dense forests of the Kii Mountains overlooking the Pacific Ocean, three sacred sites – Yoshino and Omine, Kumano Sanzan, Koyasan – linked by pilgrimage routes to the ancient capital cities of Nara and Kyoto, reflect the fusion of Shinto, rooted in the ancient tradition of nature worship in Japan, and Buddhism, which was introduced from China and the Korean Peninsula. The sites (506.4 ha) and their surrounding forest landscape reflect a persistent and extraordinarily well-documented tradition of sacred mountains over 1,200 years. The area, with its abundance of streams, rivers and waterfalls, is still part of the living culture of Japan and is much visited for ritual purposes and hiking, with up to 15 million visitors annually. Each of the three sites contains shrines, some of which were founded as early as the 9th century.</p>",135.7763889,33.83694444,Cultural,Japan
602,Shiretoko,"<p>Shiretoko Peninsula is located in the north-east of Hokkaido, the northernmost island of Japan. The site includes the land from the central part of the peninsula to its tip (Shiretoko Cape) and the surrounding marine area. It provides an outstanding example of the interaction of marine and terrestrial ecosystems as well as extraordinary ecosystem productivity, largely influenced by the formation of seasonal sea ice at the lowest latitude in the northern hemisphere. It has particular importance for a number of marine and terrestrial species, some of them endangered and endemic, such as Blackiston’s fish owl and the Viola kitamiana plant. The site is globally important for threatened seabirds and migratory birds, a number of salmonid species, and for marine mammals including Steller’s sea lion and some cetacean species.</p>",144.96583,43.94944,Natural,Japan
603,Iwami Ginzan Silver Mine and its Cultural Landscape,"<p>The Iwami Ginzan Silver Mine in the south-west of Honshu Island is a cluster of mountains, rising to 600 m and interspersed by deep river valleys featuring the archaeological remains of large-scale mines, smelting and refining sites and mining settlements worked between the 16th and 20th centuries. The site also features routes used to transport silver ore to the coast, and port towns from where it was shipped to Korea and China. The mines contributed substantially to the overall economic development of Japan and south-east Asia in the 16th and 17th centuries, prompting the mass production of silver and gold in Japan. The mining area is now heavily wooded. Included in the site are fortresses, shrines, parts of Kaidô transport routes to the coast, and three port towns, Tomogaura, Okidomari and Yunotsu, from where the ore was shipped.</p>",132.435,35.11277778,Cultural,Japan
604,"Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land","<p>Hiraizumi - Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land&nbsp;comprises five sites, including the sacred Mount Kinkeisan. It features vestiges of government offices dating from the 11th and 12th centuries when Hiraizumi was the administrative centre of the northern realm of Japan and rivalled Kyoto. The realm was based on the cosmology of Pure Land Buddhism, which spread to Japan in the 8th century. It represented the pure land of Buddha that people aspire to after death, as well as peace of mind in this life. In combination with indigenous Japanese nature worship and Shintoism, Pure Land Buddhism developed a concept of planning and garden design that was unique to Japan.</p>",141.1077778,39.00111111,Cultural,Japan
605,Ogasawara Islands,"<p>The property numbers more than 30 islands clustered in three groups and covers surface area of 7,939 hectares. The islands offer a variety of landscapes and are home to a wealth of fauna, including the Bonin Flying Fox, a critically endangered bat, and 195 endangered bird species. Four-hundred and forty-one native plant taxa have been documented on the islands whose waters support numerous species of fish, cetaceans and corals. Ogasawara Islands' ecosystems reflect a range of evolutionary processes illustrated through its assemblage of plant species from both southeast and northwest Asia, alongside many endemic species.</p>",142.0997222,27.71833333,Natural,Japan
606,"Fujisan, sacred place and source of artistic inspiration","<p>The beauty of the solitary, often snow-capped, stratovolcano, known around the world as Mount Fuji, rising above villages and tree-fringed sea and lakes has long been the object of pilgrimages and inspired artists and poets. The inscribed property consists of 25 sites which reflect the essence of Fujisan’s sacred and artistic landscape. In the 12th century, Fujisan became the centre of training for ascetic Buddhism, which included Shinto elements. On the upper 1,500-metre tier of the 3,776m mountain, pilgrim routes and crater shrines have been inscribed alongside sites around the base of the mountain including Sengen-jinja shrines, Oshi lodging houses, and natural volcanic features such as lava tree moulds, lakes, springs and waterfalls, which are revered as sacred. Its representation in Japanese art goes back to the 11th century, but 19th century woodblock prints of views, including those from sand beaches with pine tree groves have made Fujisan an internationally recognized icon of Japan and have had a deep impact on the development of Western art. </p>",138.7275,35.36083333,Cultural,Japan
